id,en,fr
pun_245_12,Can honeybee abuse lead to a sting operation ?,La maltraitance des abeilles entraîne-t-elle un risque de guêpe-apens ?
pun_245_13,Can honeybee abuse lead to a sting operation ?,Les guêpes peuvent-elles aiguiller une opération d'infiltration ?
pun_245_14,Can honeybee abuse lead to a sting operation ?,Un groupe de girafes est-il capable de préparer un coup monté ?
pun_245_15,Can honeybee abuse lead to a sting operation ?,Est-ce qu'un acte de maltraitance sur une abeille peut être considéré comme du bzzutage ?
pun_245_16,Can honeybee abuse lead to a sting operation ?,Est-qu'un phasme peut battre un agent secret lors d'une l'infiltration ?
pun_245_17,Can honeybee abuse lead to a sting operation ?,La maltraitance des abeilles peut-elle mener à une intervention dare-dare de la police ?
pun_245_18,Can honeybee abuse lead to a sting operation ?,On l'a piqué en train de se gaver de miel.
pun_245_19,Can honeybee abuse lead to a sting operation ?,Qu’est ce qu’une girafe en embuscade? Un cou monté.
pun_245_20,Can honeybee abuse lead to a sting operation ?,Manger trop de miel d’abeille peut-il conduire à une opération des alvéoles ?
pun_245_21,Can honeybee abuse lead to a sting operation ?,Est-ce qu'un voleur de homards risque de se faire pincer?
pun_245_22,Can honeybee abuse lead to a sting operation ?,"Tant va le braconneur au casier, qu'à la fin il se fait pincer"
pun_245_23,Can honeybee abuse lead to a sting operation ?,"Un important coup de filet de la police a mené à l'arrestation du ""gang des sardines"""
pun_246_1,Careless stair dancers are heading for a heavy landing.," Si tu danses une marche dans l'escalier, mieux vaut ne pas la rater !"
pun_246_2,Careless stair dancers are heading for a heavy landing.,Les gens qui dansent dans les escaliers sans faire attention risquent de finir en soins palier-tifs.
pun_246_3,Careless stair dancers are heading for a heavy landing.,les danseurs inattentifs risquent de rater la dernière marche.
pun_246_4,Careless stair dancers are heading for a heavy landing.,Ceux qui dancent insouciamment dans l'escalier sont en marche pour brutalement redescendre sur terre.
pun_246_5,Careless stair dancers are heading for a heavy landing.,Les danseurs d'escaliers trop imprudents risquent de chuter à toute volée.
pun_246_6,Careless stair dancers are heading for a heavy landing.,"Quand on danse dans les escaliers, on est sous les feux de la rampe."
pun_246_7,Careless stair dancers are heading for a heavy landing.,"Ce monsieur a glissé dans les escaliers, il n’a pas su pallier à sa chute."
pun_246_8,Careless stair dancers are heading for a heavy landing.,Les danseuses de balais font place nette sur la scène.
pun_246_9,Careless stair dancers are heading for a heavy landing.,Les fanfares d'escalier doivent faire attention à la marche.
pun_246_10,Careless stair dancers are heading for a heavy landing.,"Quand on se rêve en train de danser dans un escalier, il faut se méfier du retour brutal à la terre ferme."
pun_248_1,Chickens can give some people a foul rash.," Rien que l’idée de manger du poulet, ça me donne la chair de poule !"
pun_248_2,Chickens can give some people a foul rash.,#NOM?
pun_248_3,Chickens can give some people a foul rash.,L'aspect de certaines volailles vous donne la chair de poule.
pun_249_1,Children can do some knotty things with string.," Les enfants ! Donnez-leur un bout de ficelle, ces coquins vous rendent une cocarde ! "
pun_249_2,Children can do some knotty things with string.,"( Les enfants ! Si coquins qu'aucune cocarde ne leur résiste. Donnez-leur un câble de souris, ils vous rendent des spaghettis.)"
pun_249_3,Children can do some knotty things with string.,On embrase facilement les enfants qui jouent avec le feu.
pun_249_5,Children can do some knotty things with string.,Les enfants font de viLAINEs choses avec un fil.
pun_249_6,Children can do some knotty things with string.,"Quand on amène des enfants à Cambray, il faut s’attendre à ce qu’ils fassent des Bêtises. "
pun_249_7,Children can do some knotty things with string.,"Je faisais des bêtises avec ma ficelle, mais on macramé."
pun_249_8,Children can do some knotty things with string.,Les enfants peuvent faire des choses dénouées de sens avec une ficelle.
pun_249_9,Children can do some knotty things with string.,"Quand les enfants racontent leurs partie de jeu à l'élastique, impossible de démêler le vrai du faux. "
pun_249_10,Children can do some knotty things with string.,"Donnez une ficelle à des enfants, is peuvent être de vraies têtes de nœuds"
pun_255_1,Come in and get a peace of the rock,Entre donc partager une once d’humour.
pun_255_2,Come in and get a peace of the rock,Entre donc prendre une tranche de vie.
pun_256_1,Come in for a free makeover this Sunday,"Viens avec moi ce dimanche, ça pourrait te renaître les idées en place."
pun_256_3,Come in for a free makeover this Sunday,Viens pour une retouche gratuite ce dimanche. 
pun_257_1,Congratulations,"- « Félicitations, tu as eu ta licence », dit Tom avec diplomatie."
pun_258_1,"Congratulations ; you graduated,''said Tom diplomatically.","- « Félicitations, tu as eu ta licence », dit Tom avec diplomatie."
pun_259_1,"Consult an investment broker,''was Tom's stock answer.","- « Consulte un courtier en investissement », telle est ma devise, dit Tom"
pun_260_1,Convicts are committed people., Les condamnés sont souvent des gens enfermés dans leurs convictions.
pun_260_2,Convicts are committed people.,Les prisonniers aiment faire travailler leurs petites cellules grises.
pun_260_3,Convicts are committed people.,Les criminels sont des gens très impliqués.
pun_260_4,Convicts are committed people.,Les banquiers d'affaires sont des gens investis.
pun_260_5,Convicts are committed people.,Les détenus sont des cachottiers.
pun_260_6,Convicts are committed people.,Les prisonniers sont des gens fermes.
pun_261_1,Corduroy pillows are making headlines.         #haha #pun,Les oreillés en velour côtelé impriment leur marque et pas eseulement dans la mode.
pun_264_1,Couldn't resist sharing this #bookish #pun! 😂😂😂 https://t.co/YNePwgRA2n,Je viens de publier un livre sur les plus beaux sous sol. J'espère qu'il sera cellier-ctionné pour un prix.
pun_265_1,Cowboys in a rodeo can be sure to get a few bucks.," Un cowboy, dès qu’il voit un rodéo, il ne peut s’empêcher de s’y ruer."
pun_265_2,Cowboys in a rodeo can be sure to get a few bucks.," Un cowboy, il va au rodéo, et il ne se repose cabrer."
pun_265_3,Cowboys in a rodeo can be sure to get a few bucks.,Le gagnant d'un concours de moisonneuses batteuses est sûr de se faire un peu de blé
pun_266_1,Cowboys in a rodéo can be sure to get a few bucks.,mustang !
pun_267_1,Cows make noise only when they're in the mood., Les vaches ne s'expriment que quand elles sont d'humeuuuuuuur.
pun_267_2,Cows make noise only when they're in the mood.,"Quand une vache fait du bruit, elle ra-meuh-te tout le village."
pun_267_3,Cows make noise only when they're in the mood.,Les vaches ne meuglent que quand ça leur chante.
pun_267_4,Cows make noise only when they're in the mood.,"Quand elles ne sont pas contentes, les vaches ne font que meugler."
pun_267_5,Cows make noise only when they're in the mood.,Une vache sais dire quand on l'émeu
pun_267_6,Cows make noise only when they're in the mood.,Les moutons sont bruyants seulement quand ils sont de bonne humêêêêur.
pun_267_7,Cows make noise only when they're in the mood.,"Les vaches préfèrent parler quand elles ont quelque chose d'important à dire, elles n'aiment pas meuhbler"
pun_267_8,Cows make noise only when they're in the mood.,Les vaches ne font du bruit que lorsqu'elles sont d'humeuuhr. 
pun_267_9,Cows make noise only when they're in the mood.,Les vaches ne font du bruit que quand elles sont de bonne humeuhr.
pun_267_10,Cows make noise only when they're in the mood.,Les vaches font du bruit quand elle s'ameusent. 
pun_267_11,Cows make noise only when they're in the mood.,Les vaches ne meuglent que le meuhrcredi.
pun_267_12,Cows make noise only when they're in the mood.,Les vaches ne mugissent que lorsqu'elles sont de bonne humeeeeeuhr. 
pun_267_13,Cows make noise only when they're in the mood.,Les vaches ne font du bruit que lorsqu'elles sont ameuglées par l'amour.
pun_267_14,Cows make noise only when they're in the mood.,Les vaches deviennent silencieuses quand dehors ça meuhle.
pun_267_15,Cows make noise only when they're in the mood.,Les vaches les plus bruyantes sont celles de la Meuse.
pun_267_16,Cows make noise only when they're in the mood.,Une vache ne fait du bruit que quand quelque chose l'émeut.
pun_267_17,Cows make noise only when they're in the mood.,Les vaches se font entendre uniquement lorsqu'elle sont d'humeuhr.
pun_273_1,Dateline London : Eccentric ornithologist travels to foreign land to teach pigeon English., Des nouvelles de Londres : un ornithologue excentrique part pour l'étranger pour enseigner l'anglais de cuicuisine.
pun_273_2,Dateline London : Eccentric ornithologist travels to foreign land to teach pigeon English.,Mon cousin voyage beaucoup en Europe pour enseigner les langues germaniques.
pun_273_3,Dateline London : Eccentric ornithologist travels to foreign land to teach pigeon English.,"Au ""téléphone sonne"" ce soir: un biologiste grammairien traverse les Pyrénées pour apprendre le français aux vaches espagnoles."
pun_275_1,Dentists don't like a hard day at the orifice.," Les dures journées au travail, ce n'est cariement pas pour les dentistes."
pun_275_2,Dentists don't like a hard day at the orifice., Les dentistes préfèrent éviter les longues journées au bourreau.
pun_275_3,Dentists don't like a hard day at the orifice.,Il y a des jours où les dentistes n’aiment pas ramener leur fraise au bureau.
pun_275_4,Dentists don't like a hard day at the orifice.,Les dentistes ont une dent contre les grosses journées.
pun_275_5,Dentists don't like a hard day at the orifice.,Les dentistes n'aiment pas une sale journée à leur cabinet.
pun_275_6,Dentists don't like a hard day at the orifice.,Après une dure journée de travail les dentistes croquent la vie à pleine dent.
pun_275_7,Dentists don't like a hard day at the orifice.,Les dentistes n'aiment pas une dure journée à l’office.
pun_275_8,Dentists don't like a hard day at the orifice.,"La vie des dentistes c'est métro, bourreau, dodo."
pun_275_9,Dentists don't like a hard day at the orifice.,les dentiste détestent les gens qui ont la dent dure
